,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,names,artists
4483,0.67,0.698,0,-8.578,1,0.0447,0.649,0,0.265,0.937,96.029,audio_features,4jIfTHzqYWspDy9wlgvTjp,spotify:track:4jIfTHzqYWspDy9wlgvTjp,https://api.spotify.com/v1/tracks/4jIfTHzqYWspDy9wlgvTjp,https://api.spotify.com/v1/audio-analysis/4jIfTHzqYWspDy9wlgvTjp,318800,4,Uneasy Rider,['Charlie Daniels']
4484,0.457,0.926,0,-5.461,1,0.038,0.000487,5.69E-05,0.0949,0.41,93.964,audio_features,2gdt70w8DOCWGq1HdkgSUd,spotify:track:2gdt70w8DOCWGq1HdkgSUd,https://api.spotify.com/v1/tracks/2gdt70w8DOCWGq1HdkgSUd,https://api.spotify.com/v1/audio-analysis/2gdt70w8DOCWGq1HdkgSUd,202027,4,Crazy for This Girl,['Evan And Jaron']
4485,0.587,0.409,9,-15.075,1,0.0279,0.0168,0.0353,0.0458,0.449,143.639,audio_features,1DTLJp3baHKyTYZMWD4zgp,spotify:track:1DTLJp3baHKyTYZMWD4zgp,https://api.spotify.com/v1/tracks/1DTLJp3baHKyTYZMWD4zgp,https://api.spotify.com/v1/audio-analysis/1DTLJp3baHKyTYZMWD4zgp,316627,4,We Can't Go Wrong,['The Cover Girls']
4486,0.726,0.829,7,-6.103,1,0.0655,0.193,5.33E-05,0.101,0.826,95.031,audio_features,4vA7UNrquUGf7vUQkiyTjM,spotify:track:4vA7UNrquUGf7vUQkiyTjM,https://api.spotify.com/v1/tracks/4vA7UNrquUGf7vUQkiyTjM,https://api.spotify.com/v1/audio-analysis/4vA7UNrquUGf7vUQkiyTjM,253200,4,Love Zone,['Billy Ocean']
4487,0.492,0.394,0,-12.889,1,0.0465,0.327,0,0.533,0.766,149.655,audio_features,3IVYAkuJ62oqVCy17YMGuX,spotify:track:3IVYAkuJ62oqVCy17YMGuX,https://api.spotify.com/v1/tracks/3IVYAkuJ62oqVCy17YMGuX,https://api.spotify.com/v1/audio-analysis/3IVYAkuJ62oqVCy17YMGuX,122307,4,Coming On Strong,['Brenda Lee']
4488,0.565,0.695,0,-10.21,1,0.0803,0.637,0.000401,0.256,0.951,97.246,audio_features,4y1vMFRC4T2P43ovfvOor7,spotify:track:4y1vMFRC4T2P43ovfvOor7,https://api.spotify.com/v1/tracks/4y1vMFRC4T2P43ovfvOor7,https://api.spotify.com/v1/audio-analysis/4y1vMFRC4T2P43ovfvOor7,279760,4,You Got The Love,"['Rufus & Chaka Khan', 'Chaka Khan']"
4489,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31,audio_features,2wvMC5EyaaYQwBfiwwY2xE,spotify:track:2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/tracks/2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/audio-analysis/2wvMC5EyaaYQwBfiwwY2xE,536227,4,Life's Been Good,['Joe Walsh']
4490,0.487,0.9,0,-4.417,1,0.0482,6.79E-05,0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000,4,Sk8er Boi,['Avril Lavigne']
4491,0.555,0.568,2,-12.205,0,0.0341,0.364,0.00167,0.116,0.583,98.507,audio_features,1NSjV4Ji9MKtUQDXHAH4k0,spotify:track:1NSjV4Ji9MKtUQDXHAH4k0,https://api.spotify.com/v1/tracks/1NSjV4Ji9MKtUQDXHAH4k0,https://api.spotify.com/v1/audio-analysis/1NSjV4Ji9MKtUQDXHAH4k0,250889,4,Witchy Woman - 2013 Remaster,['Eagles']
4492,0.396,0.338,7,-9.145,0,0.0341,0.758,2.62E-06,0.117,0.375,116.543,audio_features,3ljxJJMhgENqETmeqlIILC,spotify:track:3ljxJJMhgENqETmeqlIILC,https://api.spotify.com/v1/tracks/3ljxJJMhgENqETmeqlIILC,https://api.spotify.com/v1/audio-analysis/3ljxJJMhgENqETmeqlIILC,155733,3,Young Emotions,['Ricky Nelson']
4493,0.724,0.249,5,-15.488,1,0.0321,0.341,0.11,0.0933,0.444,93.667,audio_features,0oVSvrU612xkj7vbvbUAT2,spotify:track:0oVSvrU612xkj7vbvbUAT2,https://api.spotify.com/v1/tracks/0oVSvrU612xkj7vbvbUAT2,https://api.spotify.com/v1/audio-analysis/0oVSvrU612xkj7vbvbUAT2,195293,4,Streets of Philadelphia - Single Edit,['Bruce Springsteen']
4494,0.637,0.463,2,-13.122,1,0.0337,0.0852,0.000132,0.0483,0.451,127.084,audio_features,2cu8WtQZdxGe3lbetlzeNe,spotify:track:2cu8WtQZdxGe3lbetlzeNe,https://api.spotify.com/v1/tracks/2cu8WtQZdxGe3lbetlzeNe,https://api.spotify.com/v1/audio-analysis/2cu8WtQZdxGe3lbetlzeNe,294333,4,All This Time,['Sting']
4495,0.476,0.313,0,-9.708,1,0.0279,0.156,2.72E-06,0.298,0.101,132.573,audio_features,4KHRYJKDSpQgmUUATnLURO,spotify:track:4KHRYJKDSpQgmUUATnLURO,https://api.spotify.com/v1/tracks/4KHRYJKDSpQgmUUATnLURO,https://api.spotify.com/v1/audio-analysis/4KHRYJKDSpQgmUUATnLURO,170342,4,I Just Fall In Love Again,['Anne Murray']
4496,0.685,0.743,10,-12.346,1,0.0546,0.614,0,0.0815,0.714,132.083,audio_features,58uiNKZ1w4B89gHRfRLeJJ,spotify:track:58uiNKZ1w4B89gHRfRLeJJ,https://api.spotify.com/v1/tracks/58uiNKZ1w4B89gHRfRLeJJ,https://api.spotify.com/v1/audio-analysis/58uiNKZ1w4B89gHRfRLeJJ,157493,4,My Baby Loves Lovin',['White Plains']
4497,0.461,0.818,8,-8.482,1,0.125,0.305,0,0.266,0.721,92.305,audio_features,6gQZKkphKIMxZgca5r7ImA,spotify:track:6gQZKkphKIMxZgca5r7ImA,https://api.spotify.com/v1/tracks/6gQZKkphKIMxZgca5r7ImA,https://api.spotify.com/v1/audio-analysis/6gQZKkphKIMxZgca5r7ImA,229653,4,Express Yourself - Remastered Version,['Charles Wright & The Watts 103rd Street Rhythm Band']
4498,0.597,0.64,9,-7.719,1,0.0427,0.588,0,0.526,0.823,92.422,audio_features,1msykqPE0qoZig4nb9khI0,spotify:track:1msykqPE0qoZig4nb9khI0,https://api.spotify.com/v1/tracks/1msykqPE0qoZig4nb9khI0,https://api.spotify.com/v1/audio-analysis/1msykqPE0qoZig4nb9khI0,171827,4,Little Red Rooster,['Sam Cooke']
4499,0.432,0.823,0,-9.216,1,0.116,0.249,0.00639,0.0953,0.38,132.212,audio_features,4wUEyxnu0u0r5Ht2zLI79b,spotify:track:4wUEyxnu0u0r5Ht2zLI79b,https://api.spotify.com/v1/tracks/4wUEyxnu0u0r5Ht2zLI79b,https://api.spotify.com/v1/audio-analysis/4wUEyxnu0u0r5Ht2zLI79b,145960,4,Shapes of Things,['The Yardbirds']
4500,0.429,0.794,7,-10.708,1,0.0813,0.495,0.000265,0.349,0.735,165.599,audio_features,4nMHxAPUbpFyIroLkRsm0A,spotify:track:4nMHxAPUbpFyIroLkRsm0A,https://api.spotify.com/v1/tracks/4nMHxAPUbpFyIroLkRsm0A,https://api.spotify.com/v1/audio-analysis/4nMHxAPUbpFyIroLkRsm0A,152315,4,(Down at) Papa Joe's,['Dixie Belles']
4501,0.251,0.146,4,-20.004,1,0.0313,0.931,0,0.0867,0.14,102.407,audio_features,0sNSv56Glvgu2iJfoeAmS5,spotify:track:0sNSv56Glvgu2iJfoeAmS5,https://api.spotify.com/v1/tracks/0sNSv56Glvgu2iJfoeAmS5,https://api.spotify.com/v1/audio-analysis/0sNSv56Glvgu2iJfoeAmS5,142427,3,The Way You Look Tonight - Remastered,['The Lettermen']
4502,0.702,0.52,9,-6.466,1,0.035,0.663,0,0.0533,0.865,124.831,audio_features,5u18XA6S3bSLLz3abwpdA3,spotify:track:5u18XA6S3bSLLz3abwpdA3,https://api.spotify.com/v1/tracks/5u18XA6S3bSLLz3abwpdA3,https://api.spotify.com/v1/audio-analysis/5u18XA6S3bSLLz3abwpdA3,160573,4,Never on Sunday,['The Chordettes']
4503,0.635,0.795,7,-5.313,1,0.0269,0.0514,3.08E-06,0.0751,0.628,115.23,audio_features,5JKQMoGmXwDHCodn5pFVHB,spotify:track:5JKQMoGmXwDHCodn5pFVHB,https://api.spotify.com/v1/tracks/5JKQMoGmXwDHCodn5pFVHB,https://api.spotify.com/v1/audio-analysis/5JKQMoGmXwDHCodn5pFVHB,283667,4,Pink Houses,['John Mellencamp']
4504,0.54,0.634,4,-9.165,0,0.0346,0.016,0.0098,0.118,0.546,116.461,audio_features,7MTX3vevnm41xuEoPxWT3j,spotify:track:7MTX3vevnm41xuEoPxWT3j,https://api.spotify.com/v1/tracks/7MTX3vevnm41xuEoPxWT3j,https://api.spotify.com/v1/audio-analysis/7MTX3vevnm41xuEoPxWT3j,400067,4,Year of the Cat,['Al Stewart']
4505,0.798,0.817,11,-11.337,0,0.121,0.00596,6.29E-05,0.0548,0.446,105.931,audio_features,6FfdQJ9HJcJAvsPVIyoGZ5,spotify:track:6FfdQJ9HJcJAvsPVIyoGZ5,https://api.spotify.com/v1/tracks/6FfdQJ9HJcJAvsPVIyoGZ5,https://api.spotify.com/v1/audio-analysis/6FfdQJ9HJcJAvsPVIyoGZ5,291667,4,Rico Suave,['Gerardo']
4506,0.623,0.875,7,-8.059,1,0.0494,0.0263,0.0125,0.184,0.741,125.48,audio_features,2ZADySuVICh5a2OOsUN302,spotify:track:2ZADySuVICh5a2OOsUN302,https://api.spotify.com/v1/tracks/2ZADySuVICh5a2OOsUN302,https://api.spotify.com/v1/audio-analysis/2ZADySuVICh5a2OOsUN302,312200,4,Brazil,['The Ritchie Family']
4507,0.536,0.372,1,-8.261,1,0.0419,0.681,0,0.3,0.521,132.323,audio_features,6umkEvSI6QJMBfGWjFo2iU,spotify:track:6umkEvSI6QJMBfGWjFo2iU,https://api.spotify.com/v1/tracks/6umkEvSI6QJMBfGWjFo2iU,https://api.spotify.com/v1/audio-analysis/6umkEvSI6QJMBfGWjFo2iU,151147,4,59th Street Bridge Song (Feelin' Groovy),['Harpers Bizarre']
4508,0.692,0.635,5,-7.914,1,0.0348,0.246,0.00667,0.0926,0.707,100.225,audio_features,20faPVlyFVzsnz3r35NtoD,spotify:track:20faPVlyFVzsnz3r35NtoD,https://api.spotify.com/v1/tracks/20faPVlyFVzsnz3r35NtoD,https://api.spotify.com/v1/audio-analysis/20faPVlyFVzsnz3r35NtoD,205240,4,When She Was My Girl,['Four Tops']
4509,0.674,0.676,5,-10.397,1,0.0367,0.176,0,0.0873,0.561,123.614,audio_features,1sCgHtOZFYWNbZ51xUOQaS,spotify:track:1sCgHtOZFYWNbZ51xUOQaS,https://api.spotify.com/v1/tracks/1sCgHtOZFYWNbZ51xUOQaS,https://api.spotify.com/v1/audio-analysis/1sCgHtOZFYWNbZ51xUOQaS,257733,4,"Nobody's Fool (Theme from ""Caddyshack II"")",['Kenny Loggins']
4510,0.689,0.374,8,-11.465,1,0.0625,0.394,0,0.0293,0.887,175.524,audio_features,0olPs8W1yKa5wmb8z5DSmn,spotify:track:0olPs8W1yKa5wmb8z5DSmn,https://api.spotify.com/v1/tracks/0olPs8W1yKa5wmb8z5DSmn,https://api.spotify.com/v1/audio-analysis/0olPs8W1yKa5wmb8z5DSmn,255760,4,Cupid - Radio Mix,['112']
4511,0.829,0.652,7,-8.693,0,0.108,0.067,0,0.0812,0.726,99.581,audio_features,3NEzjZbeSCy72Kx1clSYgC,spotify:track:3NEzjZbeSCy72Kx1clSYgC,https://api.spotify.com/v1/tracks/3NEzjZbeSCy72Kx1clSYgC,https://api.spotify.com/v1/audio-analysis/3NEzjZbeSCy72Kx1clSYgC,243159,4,Wifey,['Next']
4512,0.58,0.94,9,-7.773,1,0.041,0.0132,1.64E-05,0.0479,0.837,124.309,audio_features,2QBNAQNj4kqXWnzXWYZdB3,spotify:track:2QBNAQNj4kqXWnzXWYZdB3,https://api.spotify.com/v1/tracks/2QBNAQNj4kqXWnzXWYZdB3,https://api.spotify.com/v1/audio-analysis/2QBNAQNj4kqXWnzXWYZdB3,132080,4,Needles And Pins,['The Searchers']
4513,0.634,0.428,9,-16.536,1,0.0471,0.344,0.00253,0.0997,0.61,120.161,audio_features,7Eq6uD4xcTs4Ddmyv6Ttjs,spotify:track:7Eq6uD4xcTs4Ddmyv6Ttjs,https://api.spotify.com/v1/tracks/7Eq6uD4xcTs4Ddmyv6Ttjs,https://api.spotify.com/v1/audio-analysis/7Eq6uD4xcTs4Ddmyv6Ttjs,171960,4,One Hell Of A Woman,['Mac Davis']
4514,0.239,0.519,9,-8.675,0,0.0319,0.795,4.59E-06,0.0434,0.347,97.534,audio_features,2cMgoTNRQCHYTZV2KpFmD0,spotify:track:2cMgoTNRQCHYTZV2KpFmD0,https://api.spotify.com/v1/tracks/2cMgoTNRQCHYTZV2KpFmD0,https://api.spotify.com/v1/audio-analysis/2cMgoTNRQCHYTZV2KpFmD0,182547,4,Ready to Take a Chance Again,['Barry Manilow']
4515,0.573,0.483,8,-7.408,1,0.037,0.61,0,0.0989,0.269,81.002,audio_features,5it4Zopso9OdoirmTqGZA4,spotify:track:5it4Zopso9OdoirmTqGZA4,https://api.spotify.com/v1/tracks/5it4Zopso9OdoirmTqGZA4,https://api.spotify.com/v1/audio-analysis/5it4Zopso9OdoirmTqGZA4,225933,4,I Do (Cherish You),['98º']
4516,0.343,0.19,2,-16.323,1,0.0439,0.697,0.0016,0.123,0.262,99.835,audio_features,5gu5laRy0DJd17tb6bRMNm,spotify:track:5gu5laRy0DJd17tb6bRMNm,https://api.spotify.com/v1/tracks/5gu5laRy0DJd17tb6bRMNm,https://api.spotify.com/v1/audio-analysis/5gu5laRy0DJd17tb6bRMNm,140840,3,I'm Yours,['Elvis Presley']
4517,0.766,0.459,4,-10.395,1,0.0443,0.689,0,0.272,0.945,115.14,audio_features,72H75qYSaLTo3JRKvAY3qL,spotify:track:72H75qYSaLTo3JRKvAY3qL,https://api.spotify.com/v1/tracks/72H75qYSaLTo3JRKvAY3qL,https://api.spotify.com/v1/audio-analysis/72H75qYSaLTo3JRKvAY3qL,123173,4,It's You I Love - 2002 Digital Remaster,['Fats Domino']
4518,0.543,0.839,7,-7.967,1,0.125,0.538,0.000181,0.471,0.634,106.086,audio_features,0JA5LjQLUk9ixuez1JUBt6,spotify:track:0JA5LjQLUk9ixuez1JUBt6,https://api.spotify.com/v1/tracks/0JA5LjQLUk9ixuez1JUBt6,https://api.spotify.com/v1/audio-analysis/0JA5LjQLUk9ixuez1JUBt6,231200,4,Get Dancin',['Disco Tex & The Sex-O-Lettes']
4519,0.451,0.682,0,-8.464,1,0.0593,0.612,1.11E-06,0.0651,0.737,152.669,audio_features,32K61QzaFuPzsAQRd2a4OV,spotify:track:32K61QzaFuPzsAQRd2a4OV,https://api.spotify.com/v1/tracks/32K61QzaFuPzsAQRd2a4OV,https://api.spotify.com/v1/audio-analysis/32K61QzaFuPzsAQRd2a4OV,193027,4,5-10-15-20 (25-30 Years of Love),['The Presidents']
4520,0.758,0.509,9,-15.534,1,0.115,0.124,0.000125,0.278,0.58,127.212,audio_features,5Rzxqve16s61lHAkSMFN8Y,spotify:track:5Rzxqve16s61lHAkSMFN8Y,https://api.spotify.com/v1/tracks/5Rzxqve16s61lHAkSMFN8Y,https://api.spotify.com/v1/audio-analysis/5Rzxqve16s61lHAkSMFN8Y,213400,4,Do Your Thing,['Charles Wright & The Watts 103rd Street Rhythm Band']
4521,0.571,0.634,2,-6.146,1,0.0246,0.383,1.00E-05,0.313,0.328,106.784,audio_features,3MzjEIe5pjA1gFgS95bkdN,spotify:track:3MzjEIe5pjA1gFgS95bkdN,https://api.spotify.com/v1/tracks/3MzjEIe5pjA1gFgS95bkdN,https://api.spotify.com/v1/audio-analysis/3MzjEIe5pjA1gFgS95bkdN,368800,4,Desert Moon,['Dennis DeYoung']
4522,0.534,0.582,7,-15.997,1,0.0374,0.289,0.0338,0.283,0.653,141.362,audio_features,1T4iwEA2ySieXjWxjiMVWs,spotify:track:1T4iwEA2ySieXjWxjiMVWs,https://api.spotify.com/v1/tracks/1T4iwEA2ySieXjWxjiMVWs,https://api.spotify.com/v1/audio-analysis/1T4iwEA2ySieXjWxjiMVWs,291000,4,Your Wildest Dreams,['The Moody Blues']
4523,0.497,0.726,4,-8.335,1,0.0272,0.0489,8.99E-06,0.049,0.735,136.792,audio_features,4OYSOVUNixTBGRjcIKpne1,spotify:track:4OYSOVUNixTBGRjcIKpne1,https://api.spotify.com/v1/tracks/4OYSOVUNixTBGRjcIKpne1,https://api.spotify.com/v1/audio-analysis/4OYSOVUNixTBGRjcIKpne1,324027,4,Have You Ever Needed Someone So Bad,['Def Leppard']
4524,0.597,0.725,7,-12.347,1,0.0417,0.106,0.000766,0.13,0.963,160.326,audio_features,7ujeMX32d72A3mcTytAlbv,spotify:track:7ujeMX32d72A3mcTytAlbv,https://api.spotify.com/v1/tracks/7ujeMX32d72A3mcTytAlbv,https://api.spotify.com/v1/audio-analysis/7ujeMX32d72A3mcTytAlbv,256800,4,I Saw Him Standing There,"['Tiffany', 'George Tobin', 'John Kerns']"
4525,0.634,0.827,8,-6.695,1,0.0528,0.0205,0.000377,0.0531,0.781,107.03,audio_features,5U63n1Oj8RG0SyPrBPrjVm,spotify:track:5U63n1Oj8RG0SyPrBPrjVm,https://api.spotify.com/v1/tracks/5U63n1Oj8RG0SyPrBPrjVm,https://api.spotify.com/v1/audio-analysis/5U63n1Oj8RG0SyPrBPrjVm,165067,4,Shoo-Be-Doo-Be-Doo-Da-Day,['Stevie Wonder']
4526,0.529,0.746,10,-6.672,1,0.0226,0.585,0.00029,0.218,0.967,95.199,audio_features,4PQW8rT9YtCObDyUrlv0jr,spotify:track:4PQW8rT9YtCObDyUrlv0jr,https://api.spotify.com/v1/tracks/4PQW8rT9YtCObDyUrlv0jr,https://api.spotify.com/v1/audio-analysis/4PQW8rT9YtCObDyUrlv0jr,192373,4,Still Water (Love),['Four Tops']
4527,0.75,0.787,4,-5.127,1,0.0292,0.144,1.88E-05,0.0513,0.718,129.37,audio_features,0FCgqHNdcbhGIEmU8r6ZF1,spotify:track:0FCgqHNdcbhGIEmU8r6ZF1,https://api.spotify.com/v1/tracks/0FCgqHNdcbhGIEmU8r6ZF1,https://api.spotify.com/v1/audio-analysis/0FCgqHNdcbhGIEmU8r6ZF1,232907,4,Got a Hold on Me,['Christine McVie']
4528,0.493,0.956,7,-4.257,1,0.0429,0.0995,0.000295,0.83,0.831,137.091,audio_features,6fKQblT3h0U2ydiDbnsyfa,spotify:track:6fKQblT3h0U2ydiDbnsyfa,https://api.spotify.com/v1/tracks/6fKQblT3h0U2ydiDbnsyfa,https://api.spotify.com/v1/audio-analysis/6fKQblT3h0U2ydiDbnsyfa,278107,4,Mixed Emotions,['The Rolling Stones']
4529,0.59,0.362,7,-10.123,1,0.0256,0.827,0,0.166,0.521,96.344,audio_features,2yCuJFaDNcA57aN3l5JkzH,spotify:track:2yCuJFaDNcA57aN3l5JkzH,https://api.spotify.com/v1/tracks/2yCuJFaDNcA57aN3l5JkzH,https://api.spotify.com/v1/audio-analysis/2yCuJFaDNcA57aN3l5JkzH,150467,3,The Happiest Girl In The Whole U.S.A.,['Donna Fargo']
4530,0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,audio_features,4xh7W7tlNMIczFhupCPniY,spotify:track:4xh7W7tlNMIczFhupCPniY,https://api.spotify.com/v1/tracks/4xh7W7tlNMIczFhupCPniY,https://api.spotify.com/v1/audio-analysis/4xh7W7tlNMIczFhupCPniY,223613,4,Go Your Own Way - 2004 Remaster,['Fleetwood Mac']
4531,0.538,0.864,0,-5.928,0,0.0451,0.243,0.00054,0.239,0.293,127.127,audio_features,6vYK729O29XnvQqPWyLPfe,spotify:track:6vYK729O29XnvQqPWyLPfe,https://api.spotify.com/v1/tracks/6vYK729O29XnvQqPWyLPfe,https://api.spotify.com/v1/audio-analysis/6vYK729O29XnvQqPWyLPfe,300293,4,It's a Sin - 2001 Remaster,['Pet Shop Boys']
4532,0.501,0.803,1,-8.449,1,0.0547,0.00881,1.78E-06,0.107,0.738,122.458,audio_features,1O2ACd0zg4GYgQRhLBGYDV,spotify:track:1O2ACd0zg4GYgQRhLBGYDV,https://api.spotify.com/v1/tracks/1O2ACd0zg4GYgQRhLBGYDV,https://api.spotify.com/v1/audio-analysis/1O2ACd0zg4GYgQRhLBGYDV,255160,4,Everything About You,['Ugly Kid Joe']
4533,0.755,0.642,0,-6.38,1,0.0489,0.0426,0.895,0.0397,0.656,112.653,audio_features,3gr60MamXLLy4hiNl1TZqU,spotify:track:3gr60MamXLLy4hiNl1TZqU,https://api.spotify.com/v1/tracks/3gr60MamXLLy4hiNl1TZqU,https://api.spotify.com/v1/audio-analysis/3gr60MamXLLy4hiNl1TZqU,170813,4,Rinky Dink,"['Dave ""Baby"" Cortez']"
4534,0.659,0.878,2,-7.76,1,0.0496,0.128,5.84E-05,0.0328,0.75,100.061,audio_features,0NImABt5dgrQN0Nse8e0Ur,spotify:track:0NImABt5dgrQN0Nse8e0Ur,https://api.spotify.com/v1/tracks/0NImABt5dgrQN0Nse8e0Ur,https://api.spotify.com/v1/audio-analysis/0NImABt5dgrQN0Nse8e0Ur,271160,4,Friends,"['Jody Watley', 'Eric B. & Rakim']"
4535,0.75,0.498,7,-15.939,0,0.0372,0.141,5.61E-05,0.135,0.857,119.238,audio_features,5zSwmohdHeH2xmrWDFZUZZ,spotify:track:5zSwmohdHeH2xmrWDFZUZZ,https://api.spotify.com/v1/tracks/5zSwmohdHeH2xmrWDFZUZZ,https://api.spotify.com/v1/audio-analysis/5zSwmohdHeH2xmrWDFZUZZ,318040,4,Go Home,['Stevie Wonder']
4536,0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,audio_features,1QaJWSCk3UMKLotnPCIHh1,spotify:track:1QaJWSCk3UMKLotnPCIHh1,https://api.spotify.com/v1/tracks/1QaJWSCk3UMKLotnPCIHh1,https://api.spotify.com/v1/audio-analysis/1QaJWSCk3UMKLotnPCIHh1,185960,4,Brass in Pocket - 2006 Remaster,['Pretenders']
4537,0.842,0.644,11,-7.814,1,0.0456,0.0157,0.00205,0.0369,0.933,122.357,audio_features,1TTRvU5OO7CUZQlj3ujFce,spotify:track:1TTRvU5OO7CUZQlj3ujFce,https://api.spotify.com/v1/tracks/1TTRvU5OO7CUZQlj3ujFce,https://api.spotify.com/v1/audio-analysis/1TTRvU5OO7CUZQlj3ujFce,246293,4,Misled,['Kool & The Gang']
4538,0.749,0.752,7,-10.3,1,0.126,0.0108,0.0954,0.235,0.887,104.7,audio_features,7rvGZDlfqCjY9EWEUg3Xs6,spotify:track:7rvGZDlfqCjY9EWEUg3Xs6,https://api.spotify.com/v1/tracks/7rvGZDlfqCjY9EWEUg3Xs6,https://api.spotify.com/v1/audio-analysis/7rvGZDlfqCjY9EWEUg3Xs6,193573,4,Rock Steady,['Aretha Franklin']
4539,0.694,0.723,10,-8.743,0,0.0635,0.000142,0.0467,0.025,0.874,115.879,audio_features,1S8cSlNddmr0Aus5URa6Nm,spotify:track:1S8cSlNddmr0Aus5URa6Nm,https://api.spotify.com/v1/tracks/1S8cSlNddmr0Aus5URa6Nm,https://api.spotify.com/v1/audio-analysis/1S8cSlNddmr0Aus5URa6Nm,407907,4,"Breakin'...There's No Stopping Us - 12"" Club Mix",['Ollie & Jerry']
4540,0.824,0.58,6,-12.356,1,0.0653,0.00742,0.00246,0.11,0.851,122.874,audio_features,2MLtib2ulZ6eeu4zTToYr7,spotify:track:2MLtib2ulZ6eeu4zTToYr7,https://api.spotify.com/v1/tracks/2MLtib2ulZ6eeu4zTToYr7,https://api.spotify.com/v1/audio-analysis/2MLtib2ulZ6eeu4zTToYr7,235933,4,I Wanna Have Some Fun,['Samantha Fox']
4541,0.812,0.507,1,-8.825,0,0.0452,0.0399,0.0831,0.0671,0.729,114.832,audio_features,4yrM5BVyJzy5Ed4GPO6e8j,spotify:track:4yrM5BVyJzy5Ed4GPO6e8j,https://api.spotify.com/v1/tracks/4yrM5BVyJzy5Ed4GPO6e8j,https://api.spotify.com/v1/audio-analysis/4yrM5BVyJzy5Ed4GPO6e8j,347667,4,I Wanna Be Your Lover,['Prince']
4542,0.646,0.633,7,-10.09,1,0.0274,0.0155,0.0282,0.107,0.874,134.357,audio_features,7Dy1LOaEeuYOEe5k17T3Rh,spotify:track:7Dy1LOaEeuYOEe5k17T3Rh,https://api.spotify.com/v1/tracks/7Dy1LOaEeuYOEe5k17T3Rh,https://api.spotify.com/v1/audio-analysis/7Dy1LOaEeuYOEe5k17T3Rh,257000,4,China Girl - 2002 Remaster,['David Bowie']
4543,0.778,0.629,7,-8.376,1,0.0327,0.41,1.90E-05,0.261,0.681,124.463,audio_features,5SaZMyjsjVR1YH225iVFyy,spotify:track:5SaZMyjsjVR1YH225iVFyy,https://api.spotify.com/v1/tracks/5SaZMyjsjVR1YH225iVFyy,https://api.spotify.com/v1/audio-analysis/5SaZMyjsjVR1YH225iVFyy,183693,4,Run Baby Run (Back Into My Arms),['The Newbeats']
4544,0.497,0.545,6,-12.163,1,0.0776,0.155,0,0.186,0.644,97.011,audio_features,763jJ8T1utfvNqz1WRDzx4,spotify:track:763jJ8T1utfvNqz1WRDzx4,https://api.spotify.com/v1/tracks/763jJ8T1utfvNqz1WRDzx4,https://api.spotify.com/v1/audio-analysis/763jJ8T1utfvNqz1WRDzx4,451400,4,Wake up Everybody (feat. Teddy Pendergrass),"['Harold Melvin & The Blue Notes', 'Teddy Pendergrass']"
4545,0.556,0.436,7,-7.906,1,0.0335,0.0409,0,0.119,0.0799,119.91,audio_features,5DgfKcbzW0cyEAur0e9N68,spotify:track:5DgfKcbzW0cyEAur0e9N68,https://api.spotify.com/v1/tracks/5DgfKcbzW0cyEAur0e9N68,https://api.spotify.com/v1/audio-analysis/5DgfKcbzW0cyEAur0e9N68,281200,4,We Can't Be Friends (with R.L.),"['Deborah Cox', 'R.L.']"
4546,0.509,0.681,4,-10.659,1,0.0306,0.499,5.36E-05,0.1,0.33,143.645,audio_features,46NtQJH1eok28bucLlHqQT,spotify:track:46NtQJH1eok28bucLlHqQT,https://api.spotify.com/v1/tracks/46NtQJH1eok28bucLlHqQT,https://api.spotify.com/v1/audio-analysis/46NtQJH1eok28bucLlHqQT,238800,4,I Can't Hold Back,['Survivor']
4547,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,audio_features,3MrRksHupTVEQ7YbA0FsZK,spotify:track:3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,310333,4,The Final Countdown,['Europe']
4548,0.773,0.639,1,-6.738,1,0.038,0.0333,0,0.166,0.31,119.97,audio_features,64eY1toU2tMGoXST76M8Lc,spotify:track:64eY1toU2tMGoXST76M8Lc,https://api.spotify.com/v1/tracks/64eY1toU2tMGoXST76M8Lc,https://api.spotify.com/v1/audio-analysis/64eY1toU2tMGoXST76M8Lc,243240,4,What You Got (feat. Akon),"[""Colby O'Donis""]"
